'temperature points' 8 0. 25. 60. 100. 150. 200. 250. 300.
'CaF+'	2	1.0000	'Ca++'	1.0000	'F-'	-0.6546	-0.6817	-0.8624	-1.1708	-1.6504	-2.2173	-2.8881	-3.7282	4.12	1.00	59.076	  		
'CaHCO3+'	2	1.0000	'Ca++'	1.0000	'HCO3-'	-1.0940	-1.0467	-1.1579	-1.4134	-1.8483	-2.3830	-3.0268	-3.8398	4.12	1.00	101.095	  		
'CaHSiO3+'	4	-1.0000	'H+'	1.0000	'Ca++'	1.0000	'H2O'	1.0000	'SiO2(aq)'	8.7775	8.5752	8.1152	7.5963	7.0429	6.5884	6.2000	5.8373	4.12	1.00	117.170	  		
'CaNO3+'	2	1.0000	'Ca++'	1.0000	'NO3-'	500.0000	-0.7000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	102.083	  		
'CaOH+'	3	-1.0000	'H+'	1.0000	'Ca++'	1.0000	'H2O'	14.0851	12.8333	11.4163	10.1423	8.9034	7.9283	7.1264	6.4342	4.12	1.00	57.085	  		
'CaSO4(aq)'	2	1.0000	'Ca++'	1.0000	'SO4--'	-2.0713	-2.1111	-2.2647	-2.5111	-2.9102	-3.4333	-4.1436	-5.1877	3.50	0.00	136.142	  		
'Fe(CO3)2--'	3	-2.0000	'H+'	1.0000	'Fe++'	2.0000	'HCO3-'	500.0000	13.4976	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.55	-2.00	175.863	  		
'Fe(OH)3-'	3	-3.0000	'H+'	1.0000	'Fe++'	3.0000	'H2O'	500.0000	31.0000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.72	-1.00	106.867	  		
'Fe(OH)4--'	3	-4.0000	'H+'	1.0000	'Fe++'	4.0000	'H2O'	500.0000	46.0000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.55	-2.00	123.874	  		
#'Fe(SO4)2-'                       247.972  1.81 -1.00    2   1.0000       'Fe+++'  2.0000       'SO4--'
#'Fe(SO4)2-'                          500.0000   -3.2137  500.0000  500.0000  500.0000  500.0000  500.0000  500.0000
#'Fe(SO4)2-'                       0.00000000E+00   -0.32137000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14

#'Fe2(OH)2++++'                    145.705  4.50  4.00    3  -2.0000       'H+'  2.0000       'Fe+++'  2.0000       'H2O'
#'Fe2(OH)2++++'                       500.0000    2.9500  500.0000  500.0000  500.0000  500.0000  500.0000  500.0000
#'Fe2(OH)2++++'                    0.00000000E+00    0.29500000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14

#'Fe3(OH)4(5+)'                    235.564  5.62  5.00    3  -4.0000       'H+'  3.0000       'Fe+++'  4.0000       'H2O'
#'Fe3(OH)4(5+)'                       500.0000    6.3000  500.0000  500.0000  500.0000  500.0000  500.0000  500.0000
#'Fe3(OH)4(5+)'                    0.00000000E+00    0.63000000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14

'FeCO3(aq)'	3	-1.0000	'H+'	1.0000	'Fe++'	1.0000	'HCO3-'	500.0000	4.8788	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	115.854	  		
'FeCl+'	2	1.0000	'Cl-'	1.0000	'Fe++'	0.1522	0.1605	0.0364	-0.2061	-0.6047	-1.0921	-1.6835	-2.4419	4.12	1.00	91.298	  		
'FeCl++'	2	1.0000	'Cl-'	1.0000	'Fe+++'	-1.4655	-1.4799	-1.6152	-1.8550	-2.2399	-2.7096	-3.2837	-4.0256	4.28	2.00	91.298	  		
'FeCl2(aq)'	2	1.0000	'Fe++'	2.0000	'Cl-'	9.6489	8.1716	6.2535	4.2845	2.0690	0.0106	-2.0222	-4.2221	3.50	0.00	126.750	  		
'FeF+'	2	1.0000	'F-'	1.0000	'Fe++'	-1.4631	-1.4272	-1.5151	-1.7150	-2.0595	-2.4951	-3.0404	-3.7621	4.12	1.00	74.843	  		
'FeF++'	2	1.0000	'F-'	1.0000	'Fe+++'	-5.7273	-5.9997	-6.4362	-6.9516	-7.6109	-8.3063	-9.0785	-10.0008	4.28	2.00	74.843	  		
'FeF2+'	2	1.0000	'Fe+++'	2.0000	'F-'	-8.0181	-8.3499	-8.8566	-9.4430	-10.2040	-11.0484	-12.0600	-13.3907	4.12	1.00	93.842	  		
'FeHCO3+'	2	1.0000	'Fe++'	1.0000	'HCO3-'	500.0000	-1.4700	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	116.862	  		
'FeNO2++'	2	1.0000	'Fe+++'	1.0000	'NO2-'	500.0000	-3.1500	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.28	2.00	101.851	  		
'FeNO3++'	2	1.0000	'Fe+++'	1.0000	'NO3-'	500.0000	-1.0000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.28	2.00	117.850	  		
'FeO(aq)'	3	-2.0000	'H+'	1.0000	'Fe++'	1.0000	'H2O'	22.2445	20.4052	18.2965	16.3698	14.4479	12.8692	11.4762	10.1107	3.50	0.00	71.844	  		
'FeO+'	3	-2.0000	'H+'	1.0000	'Fe+++'	1.0000	'H2O'	6.9807	5.6498	4.2298	3.0327	1.9418	1.1276	0.4697	-0.1116	4.12	1.00	71.844	  		
'FeO2-'	3	-4.0000	'H+'	1.0000	'Fe+++'	2.0000	'H2O'	24.5356	21.6203	18.4412	15.7052	13.1873	11.3421	9.9598	8.9451	3.72	-1.00	87.844	  		
'FeOH+'	3	-1.0000	'H+'	1.0000	'Fe++'	1.0000	'H2O'	10.1319	9.3148	8.3650	7.4949	6.6337	5.9419	5.3584	4.8384	4.12	1.00	72.852	  		
'FeOH++'	3	-1.0000	'H+'	1.0000	'Fe+++'	1.0000	'H2O'	2.8954	2.2047	1.4285	0.7408	0.0794	-0.4433	-0.8855	-1.2837	4.28	2.00	72.852	  		
'FeS(aq)'	3	-1.0	'H+'	1.0	'Fe++'	1.0	'HS-'	500.0000	2.2	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	87.911	  		
'FeSO4(aq)'	2	1.0000	'Fe++'	1.0000	'SO4--'	500.0000	-2.2000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	151.909	  		
'FeSO4+'	2	1.0000	'Fe+++'	1.0000	'SO4--'	-1.5408	-1.9276	-2.4871	-3.1061	-3.8739	-4.6924	-5.6495	-6.9061	4.12	1.00	151.909	  		
'H2S(aq)'	2	1.0000	'H+'	1.0000	'HS-'	-7.4159	-6.9877	-6.6467	-6.4827	-6.4960	-6.6831	-7.0225	-7.5536	3.50	0.00	34.082	  		
'H2SO4(aq)'	2	1.0000	'SO4--'	2.0000	'H+'	500.0000	1.0209	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	98.079	  		
'HF(aq)'	2	1.0000	'F-'	1.0000	'H+'	-2.9654	-3.1791	-3.4948	-3.8477	-4.3264	-4.9345	-5.7479	-6.8164	3.50	0.00	20.006	  		
'HF2-'	2	2.0000	'F-'	1.0000	'H+'	-3.4639	-3.7101	-4.1266	-4.5367	-5.0532	-5.8324	500.0000	500.0000	3.72	-1.00	39.005	  		
'HFeO2(aq)'	3	-3.0000	'H+'	1.0000	'Fe+++'	2.0000	'H2O'	14.3047	12.0180	9.6021	7.5941	5.8067	4.5205	3.5296	2.6957	3.50	0.00	88.852	  		
'HFeO2-'	3	-3.0000	'H+'	1.0000	'Fe++'	2.0000	'H2O'	31.4183	29.2070	26.6814	24.4106	22.2309	20.5753	19.3110	18.3860	3.72	-1.00	88.852	  		
'HNO2(aq)'	2	1.0000	'H+'	1.0000	'NO2-'	-3.4897	-3.2252	-2.9908	-2.8441	-2.7853	-2.8366	-3.0000	-3.3280	3.50	0.00	47.013	  		
'HNO3(aq)'	2	1.0000	'H+'	1.0000	'NO3-'	1.5397	1.3026	0.9516	0.5563	0.0741	-0.4117	-0.9362	-1.5794	3.50	0.00	63.013	  		
'HSO4-'	2	1.0000	'H+'	1.0000	'SO4--'	-1.7193	-1.9791	-2.4371	-3.0002	-3.7234	-4.4683	-5.2633	-6.1799	4.28	-1.00	97.072	  		
'HSiO3-'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'SiO2(aq)'	9.8105	9.5853	9.2406	8.9596	8.8018	8.8329	9.0353	9.4329	3.72	-1.00	77.092	  		
'KCl(aq)'	2	1.0000	'Cl-'	1.0000	'K+'	2.8402	2.5355	2.1412	1.7313	1.2545	0.7846	0.2783	-0.3441	3.50	0.00	74.551	  		
'KHSO4(aq)'	3	1.0000	'H+'	1.0000	'K+'	1.0000	'SO4--'	2.0393	1.4953	0.5948	-0.4756	-1.8165	-3.1720	-4.6006	-6.2423	3.50	0.00	136.170	  		
'KOH(aq)'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'K+'	15.4984	14.4386	13.3143	12.3777	11.5515	10.9778	10.5696	10.2671	3.50	0.00	56.106	  		
'KSO4-'	2	1.0000	'K+'	1.0000	'SO4--'	-0.8855	-0.8796	-0.9908	-1.1950	-1.5212	-1.9206	-2.4186	-3.0896	3.72	-1.00	135.162	  		
'Mg4(OH)4++++'	3	-4.0000	'H+'	4.0000	'H2O'	4.0000	'Mg++'	500.0000	39.7500	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.70	4.00	165.249	  		
'MgCO3(aq)'	3	-1.0000	'H+'	1.0000	'HCO3-'	1.0000	'Mg++'	7.7424	7.3499	6.9292	6.5742	6.2284	5.9109	5.5428	5.0192	3.50	0.00	84.314	  		
'MgCl+'	2	1.0000	'Cl-'	1.0000	'Mg++'	0.0966	0.1349	0.0409	-0.1725	-0.5372	-0.9915	-1.5500	-2.2763	4.12	1.00	59.758	  		
'MgF+'	2	1.0000	'F-'	1.0000	'Mg++'	-1.3869	-1.3524	-1.4781	-1.7394	-2.1692	-2.6911	-3.3210	-4.1254	4.12	1.00	43.303	  		
'MgHCO3+'	2	1.0000	'HCO3-'	1.0000	'Mg++'	-1.0770	-1.0357	-1.1604	-1.4229	-1.8523	-2.3688	-2.9844	-3.7577	4.12	1.00	85.322	  		
'MgHSiO3+'	4	-1.0000	'H+'	1.0000	'H2O'	1.0000	'Mg++'	1.0000	'SiO2(aq)'	8.4539	8.3253	7.9433	7.5010	7.0360	6.6656	6.3580	6.0717	4.12	1.00	101.397	  		
'MgOH+'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'Mg++'	12.6741	11.6825	10.5017	9.3988	8.2907	7.3921	6.6344	5.9667	4.12	1.00	41.312	  		
'MgSO4(aq)'	2	1.0000	'Mg++'	1.0000	'SO4--'	-2.1842	-2.2298	-2.3929	-2.6408	-3.0307	-3.5393	-4.2363	-5.2714	3.50	0.00	120.369	  		
'NH4+'	2	1.0000	'H+'	1.0000	'NH3(aq)'	-10.0691	-9.2410	-8.2847	-7.4010	-6.5156	-5.7992	-5.1995	-4.6767	4.12	1.00	18.038	  		
'NH4SO4-'	3	1.0000	'H+'	1.0000	'NH3(aq)'	1.0000	'SO4--'	500.0000	-0.9400	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.72	-1.00	114.102	  		
'NaCO3-'	3	-1.0000	'H+'	1.0000	'HCO3-'	1.0000	'Na+'	9.7248	9.8145	9.9174	10.0115	10.1040	10.1770	10.2360	10.2847	3.72	-1.00	82.999	  		
'NaCl(aq)'	2	1.0000	'Cl-'	1.0000	'Na+'	0.8286	0.7770	0.6509	0.4730	0.2140	-0.0932	-0.4777	-1.0126	3.50	0.00	58.442	  		
'NaF(aq)'	2	1.0000	'F-'	1.0000	'Na+'	1.0818	0.9976	0.8328	0.6233	0.3376	0.0096	-0.3965	-0.9574	3.50	0.00	41.988	  		
'NaHCO3(aq)'	2	1.0000	'HCO3-'	1.0000	'Na+'	-0.3983	-0.1541	0.0750	0.2444	0.3582	0.3740	0.2765	0.0043	3.50	0.00	84.007	  		
'NaHSiO3(aq)'	4	-1.0000	'H+'	1.0000	'H2O'	1.0000	'Na+'	1.0000	'SiO2(aq)'	7.6029	7.7543	7.7802	7.7946	7.8726	8.0138	8.1904	8.3652	3.50	0.00	100.081	  		
'NaOH(aq)'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'Na+'	15.1315	14.2047	13.2097	12.3772	11.6420	11.1304	10.7623	10.4801	3.50	0.00	39.997	  		
'NaSO4-'	2	1.0000	'Na+'	1.0000	'SO4--'	-0.6765	-0.7000	-0.8416	-1.0629	-1.3893	-1.7724	-2.2416	-2.8730	3.72	-1.00	119.053	  		
'OH-'	2	-1.0000	'H+'	1.0000	'H2O'	14.9398	13.9951	13.0272	12.2551	11.6308	11.2836	11.1675	11.3002	3.31	-1.00	17.007	  		
'S--'	2	-1.0000	'H+'	1.0000	'HS-'	13.7688	12.9352	12.0856	11.4159	10.8952	10.6408	10.6146	10.8398	4.55	-2.00	32.066	  		
'SiF6--'	4	-2.0000	'H2O'	1.0000	'SiO2(aq)'	4.0000	'H+'	6.0000	'F-'	-27.6538	-26.2749	-25.2195	-24.6539	-24.5343	-24.9194	-25.8185	-27.4359	4.55	-2.00	142.076	  		
'SrCO3(aq)'	3	-1.0000	'H+'	1.0000	'HCO3-'	1.0000	'Sr++'	8.0080	7.4635	6.8685	6.3509	5.8431	5.4003	4.9381	4.3447	3.50	0.00	147.629	  		
'SrCl+'	2	1.0000	'Cl-'	1.0000	'Sr++'	0.3205	0.2485	0.0473	-0.2520	-0.6929	-1.2027	-1.8045	-2.5676	4.12	1.00	123.073	  		
'SrF+'	2	1.0000	'F-'	1.0000	'Sr++'	-0.1158	-0.1393	-0.2895	-0.5405	-0.9286	-1.3916	-1.9519	-2.6780	4.12	1.00	106.618	  		
'SrHCO3+'	2	1.0000	'HCO3-'	1.0000	'Sr++'	-0.9717	-1.2300	-1.6851	-2.2434	-2.9636	-3.7153	-4.5347	-5.5050	4.12	1.00	148.637	  		
'SrNO3+'	2	1.0000	'NO3-'	1.0000	'Sr++'	500.0000	-0.8000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	149.625	  		
'SrOH+'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'Sr++'	14.6409	13.3024	11.8007	10.4683	9.1951	8.2137	7.4229	6.7515	4.12	1.00	104.627	  		
'SrSO4(aq)'	2	1.0000	'SO4--'	1.0000	'Sr++'	500.0000	-2.3000	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	183.684	  		
'(UO2)11(CO3)6(OH)12--'	4	-18.0000	'H+'	6.0000	'HCO3-'	11.0000	'UO2++'	12.0000	'H2O'	500.0000	25.8549	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.55	-2.00	3534.446	  		
'(UO2)2(OH)2++'	3	-2.0000	'H+'	2.0000	'H2O'	2.0000	'UO2++'	6.2899	5.6565	4.9922	4.4421	3.9459	3.5707	3.2501	2.9307	4.28	2.00	574.070	  		
'(UO2)2CO3(OH)3-'	4	-4.0000	'H+'	1.0000	'HCO3-'	2.0000	'UO2++'	3.0000	'H2O'	500.0000	11.2448	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.72	-1.00	651.086	  		
'(UO2)2OH+++'	3	-1.0000	'H+'	1.0000	'H2O'	2.0000	'UO2++'	500.0000	2.7291	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.51	3.00	557.063	  		
'(UO2)3(CO3)6(6-)'	3	-6.0000	'H+'	3.0000	'UO2++'	6.0000	'HCO3-'	8.5924	8.0930	7.7089	7.5275	7.4843	7.4990	7.4593	7.2623	5.67	-6.00	1170.137	  		
'(UO2)3(OH)4++'	3	-4.0000	'H+'	3.0000	'UO2++'	4.0000	'H2O'	500.0000	11.9618	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.28	2.00	878.112	  		
'(UO2)3(OH)5+'	3	-5.0000	'H+'	3.0000	'UO2++'	5.0000	'H2O'	17.2568	15.6191	13.9164	12.5227	11.2846	10.3646	9.5883	8.8195	4.12	1.00	895.120	  		
#'(UO2)3(OH)7-'                    929.134  1.81 -1.00    3  -7.0000       'H+'  3.0000       'UO2++'  7.0000       'H2O'
#'(UO2)3(OH)7-'                       500.0000   31.0836  500.0000  500.0000  500.0000  500.0000  500.0000  500.0000
#'(UO2)3(OH)7-'                    0.00000000E+00    0.31083600E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14

'(UO2)3(OH)7-'	3	-7.0000	'H+'	3.0000	'UO2++'	7.0000	'H2O'	500.0000	32.2	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.72	-1.00	929.134	  		
'(UO2)3O(OH)2(HCO3)+'	4	-4.0000	'H+'	1.0000	'HCO3-'	3.0000	'H2O'	3.0000	'UO2++'	500.0000	9.7457	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	921.114	  		
'(UO2)4(OH)7+'	3	-7.0000	'H+'	4.0000	'UO2++'	7.0000	'H2O'	500.0000	21.9946	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	1199.162	  		
'U(CO3)4----'	3	-4.0000	'H+'	1.0000	'U++++'	4.0000	'HCO3-'	500.0000	6.2611	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	5.30	-4.00	478.064	  		
'U(CO3)5(6-)'	3	-5.0000	'H+'	1.0000	'U++++'	5.0000	'HCO3-'	18.7610	17.8247	16.9283	16.2838	15.8253	15.5976	15.5096	15.5454	5.67	-6.00	538.073	  		
'U(NO3)2++'	2	1.0000	'U++++'	2.0000	'NO3-'	500.0000	-2.2533	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.28	2.00	362.039	  		
'U(SO4)2(aq)'	2	1.0000	'U++++'	2.0000	'SO4--'	-9.8870	-10.3431	-11.0453	-11.8616	-12.9485	-14.2113	-15.8136	-18.0575	3.50	0.00	430.156	  		
'UCl+++'	2	1.0000	'Cl-'	1.0000	'U++++'	-2.0547	-1.6997	-1.4075	-1.2461	-1.2235	-1.3665	-1.6771	-2.1976	4.51	3.00	273.482	  		
'UF+++'	2	1.0000	'F-'	1.0000	'U++++'	-9.3728	-9.2327	-9.1873	-9.2513	-9.4505	-9.7684	-10.2205	-10.8578	4.51	3.00	257.027	  		
'UF2++'	2	1.0000	'U++++'	2.0000	'F-'	-16.2591	-16.1429	-16.1505	-16.2957	-16.6383	-17.1669	-17.9331	-19.0621	4.28	2.00	276.026	  		
'UF3+'	2	1.0000	'U++++'	3.0000	'F-'	-21.5829	-21.4731	-21.6209	-22.0126	-22.7431	-23.7401	-25.0776	-26.9471	4.12	1.00	295.024	  		
'UF4(aq)'	2	1.0000	'U++++'	4.0000	'F-'	-25.6842	-25.4332	-25.5754	-26.1120	-27.1695	-28.6227	-30.5524	-33.2099	3.50	0.00	314.022	  		
'UF5-'	2	1.0000	'U++++'	5.0000	'F-'	500.0000	-26.8034	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.72	-1.00	333.021	  		
'UF6--'	2	1.0000	'U++++'	6.0000	'F-'	500.0000	-28.8336	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.55	-2.00	352.019	  		
'UNO3+++'	2	1.0000	'NO3-'	1.0000	'U++++'	500.0000	-1.4429	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.51	3.00	300.034	  		
'UO2(SO4)2--'	2	1.0000	'UO2++'	2.0000	'SO4--'	-3.4969	-3.9697	-4.7419	-5.6425	-6.7679	-7.9313	-9.2141	-10.7761	4.55	-2.00	462.155	  		
'UO2Cl+'	2	1.0000	'Cl-'	1.0000	'UO2++'	-0.0446	-0.1463	-0.3285	-0.5583	-0.8768	-1.2492	-1.7129	-2.3428	4.12	1.00	305.480	  		
'UO2Cl2(aq)'	2	1.0000	'UO2++'	2.0000	'Cl-'	1.3059	1.1362	0.7704	0.2695	-0.4496	-1.2907	-2.3176	-3.6774	3.50	0.00	340.933	  		
'UO2F+'	2	1.0000	'F-'	1.0000	'UO2++'	-5.0384	-5.0393	-5.1058	-5.2298	-5.4443	-5.7346	-6.1319	-6.7070	4.12	1.00	289.026	  		
'UO2F2(aq)'	2	1.0000	'UO2++'	2.0000	'F-'	-8.5662	-8.5294	-8.6582	-8.9427	-9.4488	-10.1219	-11.0129	-12.2605	3.50	0.00	308.024	  		
'UO2F3-'	2	1.0000	'UO2++'	3.0000	'F-'	-10.8585	-10.7697	-10.9665	-11.4157	-12.1798	-13.1295	-14.2956	-15.8084	3.72	-1.00	327.023	  		
'UO2F4--'	2	1.0000	'UO2++'	4.0000	'F-'	-11.6355	-11.5298	-11.6711	-12.0375	-12.6873	-13.5201	-14.5712	-15.9719	4.55	-2.00	346.021	  		
'UO2NO3+'	2	1.0000	'NO3-'	1.0000	'UO2++'	500.0000	-0.2696	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	332.033	  		
'UO2OSi(OH)3+'	4	-1.0000	'H+'	1.0000	'SiO2(aq)'	1.0000	'UO2++'	2.0000	'H2O'	500.0000	2.4810	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.12	1.00	365.135	  		
'UO2SO4(aq)'	2	1.0000	'SO4--'	1.0000	'UO2++'	-2.7908	-3.0594	-3.4831	-3.9782	-4.6245	-5.3478	-6.2291	-7.4250	3.50	0.00	366.091	  		
#'UO3(aq)'                         286.027  0.00  0.00    3  -2.0000       'H+'  1.0000       'H2O'  1.0000       'UO2++'
#'UO3(aq)'                             11.1590   10.3117    9.4020    8.6276    7.9106    7.3615    6.9000    6.4644
#'UO3(aq)'                         0.46519118E+02   -0.29001345E+03   -0.45585940E-01    0.16642316E+05   -0.61754026E+06
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  Equivalent to UO2(OH)2(aq)  Guillaumont (2003)   12.15
#
#'HUO4-'                           303.034  1.81 -1.00    3  -3.0000       'H+'  1.0000       'UO2++'  2.0000       'H2O'
#'HUO4-'                               20.4249   19.2454   17.9434   16.8200   15.7991   15.0824   14.5986   14.3352
#'HUO4-'                          -0.55061463E+02    0.35399489E+03    0.58131640E-01   -0.15402738E+05    0.11817314E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  Equivalent to UO2(OH)3-  Guillaumont (2003)  20.25
#
#'UO4--'                           302.026  3.00 -2.00    3  -4.0000       'H+'  1.0000       'UO2++'  2.0000       'H2O'
#'UO4--'                               35.3913   33.0259   30.5152   28.4318   26.6347   25.4776   24.8227   24.6639
#'UO4--'                          -0.17572173E+03    0.11233744E+04    0.17946529E+00   -0.56064450E+05    0.40330156E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  Equivalent to UO2(OH)4--    Guillaumont (2003) 32.4

'UO2OH+'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'UO2++'	5.9334	5.2173	4.4467	3.7912	3.1893	2.7386	2.3762	2.0587	4.12	1.00	287.035	  		
'UO2(OH)2(aq)'	3	-2.0000	'H+'	2.0000	'H2O'	1.0000	'UO2++'	13.00	12.15	11.24	10.47	9.75	9.20	8.74	8.30	3.50	0.00	304.042	  		
'UO2(OH)3-'	3	-3.0000	'H+'	1.0000	'UO2++'	3.0000	'H2O'	21.43	20.25	18.95	17.82	16.80	16.09	15.60	15.34	3.72	-1.00	321.049	  		
'UO2(OH)4--'	3	-4.0000	'H+'	1.0000	'UO2++'	4.0000	'H2O'	34.77	32.40	29.89	27.81	26.01	24.85	24.20	24.04	4.55	-2.00	338.056	  		
#'UO++'                            254.028  2.80  2.00    3  -2.0000       'H+'  1.0000       'H2O'  1.0000       'U++++'
#'UO++'                                 3.2179    2.0068    0.7091   -0.3909   -1.4014   -2.1656   -2.7915   -3.3450
#'UO++'                            0.39202023E+02   -0.25349172E+03   -0.39315752E-01    0.14135362E+05   -0.31521230E+06
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  replaced by U(OH)2++, see below
#
#'HUO2+'                           271.036  2.31  1.00    3  -3.0000       'H+'  1.0000       'U++++'  2.0000       'H2O'
#'HUO2+'                                6.5854    5.0031    3.2634    1.7529    0.3282   -0.7808   -1.7150   -2.5654
#'HUO2+'                           0.71592221E+02   -0.46088842E+03   -0.70208761E-01    0.26894553E+05   -0.10029910E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  replaced by U(OH)3+, see below
#
#'UO2(aq)'                         270.028  0.00  0.00    3  -4.0000       'H+'  1.0000       'U++++'  2.0000       'H2O'
#'UO2(aq)'                              5.7967    4.5633    3.1848    1.9657    0.7790   -0.1954   -1.0795   -1.9587
#'UO2(aq)'                         0.10222503E+03   -0.65127807E+03   -0.10247260E+00    0.36642439E+05   -0.16837529E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  replaced by U(OH)4, see below
#  Note: the above log(K) data are after Grenthe et al. 1992, and have been criticized for leading to 
#  orders of magnitude to high stability (see Rai et al., 2003; Guillaumont 2003)
#

'UOH+++'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'U++++'	1.2906	0.5408	-0.3188	-1.0974	-1.8643	-2.4848	-3.0170	-3.4916	4.51	3.00	255.036	  		

#'UOH+++'                          255.036  3.60  3.00    3  -1.0000       'H+'  1.0000       'H2O'  1.0000       'U++++'
#'UOH+++'                                1.14     0.40     -0.46     -1.24     -2.01     -2.63     -3.16     -3.64
#'UOH+++'                          0.24395366E+02   -1.6093425E+02  -0.24884629E-01    0.10236511E+05   -0.40717369E+06
#  Data source:     Guillaumont et al. (2003 p. 187) at 25C then extrapolate taking curve for old UOH+++ in data0.ymp.R5

'U(OH)2++'	3	-2.0000	'H+'	2.0000	'H2O'	1.0000	'U++++'	2.30	1.09	-0.21	-1.31	-2.32	-3.08	-3.71	-4.26	4.28	2.00	272.043	  		
'U(OH)3+'	3	-3.0000	'H+'	3.0000	'H2O'	1.0000	'U++++'	6.27	4.69	2.95	1.44	0.02	-1.09	-2.03	-2.88	4.12	1.00	289.050	  		
'U(OH)4(aq)'	3	-4.0000	'H+'	4.0000	'H2O'	1.0000	'U++++'	11.21	9.98	8.60	7.38	6.20	5.22	4.34	3.46	3.50	0.00	306.057	  		
#'HUO3-'                           287.035  1.81 -1.00    3  -5.0000       'H+'  1.0000       'U++++'  3.0000       'H2O'
#'HUO3-'                               18.2332   16.5756   14.6345   12.8545   11.1006    9.7091    8.5704    7.6409
#'HUO3-'                           0.11634441E+02   -0.78441221E+02   -0.91084362E-02    0.10632367E+05   -0.37526994E+06
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  Equivalent to U(OH)5-

#'U(OH)5-'                          323.065  1.81 -1.00    3  -5.0000       'H+'  1.0000       'U++++'  5.0000       'H2O'
#'U(OH)5-'                             18.2332   16.5756   14.6345   12.8545   11.1006    9.7091    8.5704    7.6409
#'U(OH)5-'                         0.11634441E+02   -0.78441221E+02   -0.91084362E-02    0.10632367E+05   -0.37526994E+06
#  Data source:     same as HUO3- in EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#  Not consistent with Guillaumont (2003).  Dominates U(OH)4(aq) above ~ neutral with too high UO2 solubility

'USO4++'	2	1.0000	'SO4--'	1.0000	'U++++'	500.0000	-6.4927	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.28	2.00	334.092	  		
